Genus,Species,Glucose_F,Galactose_F,Sucrose_F,Maltose_F,Lactose_F,Raffinose_F,Trehalose_F,Glucose,Inulin,Sucrose,Raffinose,Melibiose,Galactose,Lactose,Trehalose,Maltose,Melezitose,Methyl-?-D-glucoside,Soluble Starch,Cellobiose,Salicin,L-Sorbose,L-Rhamnose,D-Xylose,L-Arabinose,D-Arabinose,D-Ribose,Methanol,Ethanol,Glycerol,Erythritol,Ribitol,Galactitol,D-Mannitol,D-Glucitol,myo-Inositol,DL-Lactate,Succinate,Citrate,D-Gluconate,D-Glucosamine,N-Acetyl-D-glucosamine,Hexadecane,Nitrate,Nitrite,Vitamin-free,2-Keto-D-gluconate,5-Keto-D-gluconate,Saccharate,Xylitol,L-Arabinitol,Arbutin,"Propane 1,2 diol","Butane 2,3 diol",Cadaverine,Creatinine,L-Lysine,Ethylamine,50% Glucose,10% NaCl/5% glucose,Starch formation,Urease,Gelatin liquefaction,0.01% Cycloheximide,0.1% Cycloheximide,Growth at 19°C,Growth at 25°C,Growth at 30°C,Growth at 35°C,Growth at 37°C,Growth at 40°C,Growth at 45°C
Kregervanrija,K. fluxuum,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0.5,0,1,1,0,0.5,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,1,1,NA,NA,0,0,0
Kregervanrija,K. pseudodelftensis,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,0,0,1,1,NA,NA,0,0,0
Pichia,P. barkeri,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,NA,NA,1,1,1,1,1,NA,NA
Pichia,P. cactophila,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0.5,0,1,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,1,1,1,1,1,NA,NA
Pichia,P. cecembensis ,1,0,0,0,0,0,NA,1,NA,0,0,NA,0,0,0,0,0,NA,NA,0,0,0,0,0,0,1,NA,NA,NA,1,0,1,1,0,0,NA,0,1,1,NA,NA,NA,NA,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,NA
Pichia,P. cephalocereana,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0.5,NA,NA,1,1,1,NA,0.5,NA,NA
Pichia,P. deserticola,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,1,1,1,1,1,NA,NA
Pichia,P. eremophila  ,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0.5,NA,NA,1,1,1,NA,0.5,NA,NA
Pichia,P. exigua ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,1,1,1,NA,0,0,0
Pichia,P. fermentans,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,NA,0,NA,NA,1,1,1,1,1,NA,NA
Pichia,P. heedii,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0.5,1,0.5,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,1,1,1,1,1,NA,NA
Pichia,P. kluyveri  ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0.5,0,1,1,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0.5,NA,NA,1,1,1,NA,0.5,NA,NA
Pichia,P. kudriavzevii ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,1,0,0,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0.5,NA,NA,1,1,1,1,1,1,NA
Pichia,P. manshurica ,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0.5,1,0.5,0,1,1,0,0,NA,0.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,NA,NA,1,1,1,1,1,NA,NA
Pichia,P. membranifaciens,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,0,0,0,1,0.5,0,0,0,0,0,0,0.5,0.5,0.5,0,0.5,1,0,0,NA,0.5,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0.5,NA,NA,1,1,1,NA,0,0,0
Pichia,P. nakasei,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0.5,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0.5,NA,NA,1,1,1,NA,0,0,0
Pichia,P. norvegensis,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,NA,NA,1,1,1,1,1,NA,NA
Pichia,P. occidentalis ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,NA,NA,1,1,1,1,1,0,0
Pichia,P. pseudocactophila,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0.5,0,1,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0.5,NA,NA,1,1,1,1,1,NA,NA
Pichia,P. scutulata  ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,NA,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,0,NA,NA,1,1,1,NA,0,0,0
Pichia,P. sporocuriosa ,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.5,0.5,0,1,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,1,1,1,1,0,0,0
Pichia,P. terricola ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.5,0,NA,0,NA,NA,1,1,1,NA,0.5,0,0
Saturnispora,S. ahearnii,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,NA,NA,1,1,1,NA,0,0,0
Saturnispora,S. besseyi ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,NA,NA,1,1,1,NA,0,0,0
Saturnispora,S. dispora,1,0,0,0,0,0,0.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0.5,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,1,1,1,NA,0,0,0
Saturnispora,S. hagleri,1,0,0,0,0,0,0.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,NA,NA,1,1,1,NA,0,0,0
Saturnispora,S. mendoncae ,0.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0.5,0,1,1,0,1,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,1,1,1,NA,0,0,0
Saturnispora,S. saitoi,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0,1,1,0,1,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,NA,NA,1,1,1,NA,0,0,0
Saturnispora,S. zaruensis,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,1,1,1,NA,0,0,0
Cyniclomyces,C. guttulatus,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0.5,0.5,1,NA,0
Eremothecium,E. ashbyi,0.5,0,0.5,0.5,0,0.5,0.5,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5,0,0,0.5,0.5,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,1,NA,NA,1,1,1,1,1,NA,NA
Eremothecium,E. coryli,1,0,1,1,0,0.5,1,1,0,1,1,0,0,0,1,1,0,0.5,0.5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,0,0,0,0.5,1,NA,1,1,1,1,1,1,0
Eremothecium,E. cymbalariae,0,0,0,0,0,0,0,1,0,1,1,0.5,0.5,0,1,1,0.5,0,0.5,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,NA,NA,1,1,1,1,0.5,NA,NA
Eremothecium,E. gossypii,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0.5,0.5,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0.5,0,0,1,1,0.5,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0.5,NA,NA,1,1,1,1,1,NA,NA
Eremothecium,E. sinecaudum,0.5,0,0.5,0.5,0,0,0.5,1,0,1,0,0,0,0,0.5,1,0,0,1,0,0,0,0,0,0,0,0.5,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,0,1,NA,1,1,1,1,1,1,0
Kazachstania,K. aerobica ,1,1,0,0.5,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,1,0,0,0,0.5,0,0,0,1,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,0,NA,NA,0,0,NA,1,NA,1,1,1,1,1,1,NA
Kazachstania,K. africana,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,1,0,0,1,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,0,NA,0,NA,NA,0,0,1,1,1,NA,0.5,0,0
Kazachstania,K. aquatica  ,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,NA,0,0,NA,NA,1,NA,1,1,1,1,0,0
Kazachstania,K. barnettii,1,1,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,1,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,1,0,NA,NA,0,1,NA,1,0.5,NA,0,0,0
Kazachstania,K. bovina,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,1,1,1,1,1,0
Kazachstania,K. bulderi,1,1,0.5,0,0,0.5,0.5,1,0,1,1,0.5,1,0,1,1,0,0,0,0.5,0,0,0,1,0.5,0,0.5,0,0,1,0,0,0,1,0,0,0.5,0,0,0.5,0,0.5,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.5,0.5,0,1,0,0,NA,1,0.5,1,1,1,1,1,1,0
Kazachstania,K. exigua,1,1,1,0,0,0.5,1,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0,0.5,1,0.5,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,0.5,NA,NA,NA,0.5,0.5,1,1,1,NA,0,0,0
Kazachstania,K. gamospora,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,NA,1,1,0,0,0,0,0,0,1,0,0,0,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,NA,1,0,0,NA,NA,NA,1,1,1,NA,0,0,0
Kazachstania,K. hellenica,1,1,1,0,0,0,0,1,1,1,1,0,1,0,1,1,1,NA,0,1,1,0,0,1,1,0,0,0,0,1,NA,NA,NA,0,1,0,0,0,0,0,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,1,1,NA,NA,0,0,0
Kazachstania,K. heterogenica,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,0,0,NA,1,1,1,1,0.5,NA
Kazachstania,K. humantica,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,0,1,0,0,0,0,NA,NA,0,1,1,1,NA,0,0,0
Kazachstania,K. jiainica,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,NA,0,0,1,1,1,1,NA,0,0
Kazachstania,K. kunashirensis,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,NA,0,0,1,1,1,NA,0,0,0
Kazachstania,K. lodderae,1,1,0.5,0.5,0,1,1,1,0,1,1,0,1,0,1,0,0,0.5,0,0,0.5,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0.5,0,0,0,0,NA,0,0,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,1,NA,NA,NA,1,0,1,1,1,NA,0,0,0
Kazachstania,K. martiniae,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0.5,0.5,0,1,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,0.5,0,NA,NA,0,0,1,1,1,NA,0,0,0
Kazachstania,K. naganishii,1,1,0.5,0,0,1,0.5,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,NA,0,1,1,NA,NA,NA,NA,NA,NA,0.5,NA,1,1,0,1,0,0,NA,0,0,1,1,1,NA,0.5,NA,NA
Kazachstania,K. piceae,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0.5,1,1,0,1,1,0,1,0,0,0,0,NA,0,0,0,NA,0,NA,0,NA,NA,1,NA,1,1,NA,NA,0,NA,NA,1,1,1,1,1,1,0.5,NA,0
Kazachstania,K. pintolopesii,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,1,1,1,1,1,NA
Kazachstania,K. rosinii,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,0,NA,NA,NA,0,0,1,1,0,0,0,0,0
Kazachstania,K. servazzii,1,1,0,0,0,0,0,1,0,0.5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,1,0,NA,NA,1,1,1,1,1,NA,0.5,NA,0
Kazachstania,K. siamensis,1,1,0,0,0,0,0,1,0,0,NA,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,0,0,0,0,1,1,1,1,1,1,1,1,NA
Kazachstania,K. sinensis,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,1,0,0,0,0,0,1,1,1,NA,0.5,NA,0
Kazachstania,K. slooffiae,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA
Kazachstania,K. solicola,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,1,0,NA,NA,0,0,NA,0,0,1,1,1,1,1,0,0
Kazachstania,K. spencerorum,1,1,0,0,0,0,0.5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0,0,0.5,1,0,0,NA,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,NA,0,0,NA,NA,0,1,NA,1,1,1,1,0,0
Kazachstania,K. telluris,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0.5,NA,NA,NA,1,1,1,1,1,0
Kazachstania,K. transvaalensis,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,NA,0,0,1,1,1,1,1,NA,0
Kazachstania,K. turicensis,0.5,0,0,0,0,0,0,1,0,0.5,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,NA,0,0,0,NA,0,0,0,NA,NA,0,NA,0,0,0,NA,0,NA,NA,0,0,1,1,1,NA,0.5,0.5,NA
Kazachstania,K. unispora,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.5,NA,0.5,0.5,NA,NA,0,NA,NA,1,NA,1,1,1,1,1,NA,0
Kazachstania,K. viticola,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,0,NA,NA,0,NA,NA,0,0,1,1,1,1,1,NA,0
Kazachstania,K. yakushimaenisis,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,NA,NA,NA,NA,NA,NA,0,NA,1,1,0,0,0,0,NA,1,1,1,1,1,NA,0,0,0
Kazachstania,K. zonata,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,NA,0,0,0,0,NA,1,1,0,0,0,0,0,0,1,0,0,0,0,NA,NA,0,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,0,1,NA,0,0,0,NA,NA,NA,1,1,1,NA,0,0,0
Kluyveromyces,K. aestuarii,1,0.5,1,0,0,1,0,1,0,1,0.5,0,1,1,0,0.5,0,0.5,0,1,1,0,0,0,0,0,0,0,0.5,1,0,0,0,0.5,0.5,0,1,1,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,1,NA,1,1,0.5,NA,0,NA,0,0,0,1,1,1,NA,0,0,0
Kluyveromyces,K. dobzhanskii,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,1,NA,1,1,0,NA,0,NA,0,1,NA,1,1,1,NA,0,0,0
Kluyveromyces,K. lactis var. lactis,1,1,0.5,0.5,1,0.5,0.5,1,0.5,1,0.5,0,1,1,1,0.5,1,0.5,0,1,1,0.5,0,0.5,0,0,0,0,1,0.5,0,0.5,0,1,1,0,0.5,1,0,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,NA,1,NA,1,1,0.5,NA,0,NA,0,1,NA,1,1,1,NA,0.5,NA,NA
Kluyveromyces,K. lactis var. drosophilarum,1,1,0.5,0.5,0,0.5,0.5,1,0.5,1,0.5,0,1,1,1,0.5,1,0.5,0,1,1,0.5,0,0.5,0,0,0,0,1,0.5,0,0.5,0,1,1,0,0.5,1,0,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,NA,1,NA,1,1,0.5,NA,0,NA,0,1,NA,1,1,1,1,1,NA,NA
Kluyveromyces,K. marxianus,1,1,1,0,0.5,1,0,1,0.5,1,1,0,1,0.5,0,0,0,0,0,0.5,0.5,0,0,0.5,0.5,0,0.5,0,1,0.5,0,0.5,0,0.5,0.5,0,1,1,0.5,0,0,0,0,0,0,0,0,NA,NA,0.5,NA,NA,NA,NA,1,NA,1,1,0.5,NA,0,NA,0,1,NA,1,1,1,1,1,NA,NA
Kluyveromyces,K. nonfermentans,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0,0,1,0,0,0.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,1,NA,1,1,0,NA,0,NA,0,0,0,1,1,1,NA,0.5,NA,NA
Kluyveromyces,K. wickerhamii,1,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,1,0.5,0,1,0,0,0,0,1,0.5,0,0,0,0,1,0,1,0.5,0,0,0,0,0,0,0,0,0,NA,NA,1,NA,NA,NA,NA,1,NA,1,1,0,NA,0,NA,0,1,NA,1,1,1,1,1,NA,NA
